Measured_Price,Estimated_Price,Estimated_Velocity,rel_diff
265.5,265.503948,-0.1949,-1.5e-05
265.5,265.379449,-0.179728,0.000454
265.45,265.291995,-0.159842,0.000596
265.5,265.267773,-0.130615,0.000875
266.05,265.473711,-0.058085,0.002171
266.05,265.649511,-0.00768,0.001508
265.95,265.755448,0.016805,0.000732
266.6,266.077432,0.082574,0.001964
266.7,266.359095,0.125479,0.00128
266.7,266.563999,0.142596,0.00051
266.7,266.704163,0.142072,-1.6e-05
266.5,266.718583,0.114562,-0.00082
266.5,266.710319,0.088092,-0.000789
266.5,266.688391,0.064381,-0.000706
266.5,266.659579,0.044297,-0.000598
266.5,266.62871,0.028098,-0.000483
267.0,266.783338,0.055367,0.000812
267.2,266.97191,0.084074,0.000854
266.7,266.924737,0.055789,-0.000842
266.7,266.8771,0.0335,-0.000664
266.65,266.81452,0.012794,-0.000617
266.65,266.76194,-0.001295,-0.00042
267.6,267.070104,0.065396,0.001984
267.6,267.306755,0.102303,0.001097
267.95,267.608496,0.145284,0.001276
267.95,267.826123,0.160875,0.000463
268.0,267.991792,0.161908,3.1e-05
267.55,267.931124,0.113941,-0.001422
267.55,267.862541,0.074605,-0.001167
267.65,267.831279,0.05179,-0.000677
267.7,267.815574,0.037244,-0.000432
268.0,267.907082,0.048938,0.000347
268.0,267.972235,0.052433,0.000104
268.0,268.015573,0.050473,-5.8e-05
268.05,268.06013,0.049198,-3.8e-05
268.05,268.087455,0.044484,-0.00014
268.05,268.101729,0.037974,-0.000193
268.05,268.10663,0.030846,-0.000211
267.85,268.031488,0.008005,-0.000677
267.85,267.969629,-0.007052,-0.000446
267.85,267.921072,-0.015996,-0.000265
268.05,267.958507,-0.004481,0.000341
268.05,267.98941,0.003144,0.000226
267.95,267.976865,-0.000237,-0.0001
267.95,267.966811,-0.002353,-6.3e-05
267.85,267.922259,-0.011447,-0.00027
267.85,267.888391,-0.016279,-0.000143
267.45,267.716486,-0.049818,-0.000995
267.45,267.586785,-0.067033,-0.000511
268.4,267.844287,0.002907,0.002075
268.35,268.032572,0.042858,0.001184
266.0,267.310247,-0.122046,-0.004902
266.0,266.750128,-0.216455,-0.002812
267.2,266.779338,-0.163512,0.001577
267.4,266.904941,-0.101205,0.001855
267.4,267.02357,-0.053829,0.00141
268.1,267.386452,0.035976,0.002669
268.1,267.67224,0.089813,0.001598
269.2,268.292204,0.204065,0.003384
267.85,268.257999,0.152716,-0.001521
267.5,268.074947,0.080355,-0.002145
267.5,267.913701,0.028288,-0.001544
267.5,267.779033,-0.006831,-0.001042
268.05,267.874623,0.015242,0.000655
268.05,267.948904,0.027965,0.000377
268.2,268.059135,0.045694,0.000526
268.85,268.379563,0.104902,0.001753
268.0,268.30585,0.066409,-0.00114
268.0,268.235012,0.036831,-0.000876
268.95,268.52187,0.090714,0.001594
269.45,268.921328,0.157251,0.001966
269.7,269.307688,0.206626,0.001457
269.7,269.582774,0.22138,0.000435
269.65,269.74732,0.209132,-0.000361
270.0,269.972507,0.212592,0.000102
269.6,269.969381,0.166103,-0.001368
269.6,269.938058,0.123556,-0.001252
268.7,269.559605,0.015368,-0.003189
268.7,269.252383,-0.054153,-0.002052
268.3,268.867065,-0.125522,-0.002109
268.3,268.578752,-0.160605,-0.001038
268.3,268.374588,-0.169992,-0.000278
268.8,268.424113,-0.122684,0.0014
268.8,268.485245,-0.08307,0.001172
268.8,268.548847,-0.051461,0.000935
268.2,268.387744,-0.07509,-0.0007
268.4,268.344857,-0.06815,0.000205
268.4,268.322164,-0.058354,0.00029
268.8,268.461496,-0.01575,0.001261
268.5,268.465748,-0.01144,0.000128
268.55,268.489589,-0.003837,0.000225
268.95,268.656914,0.03305,0.001091
268.95,268.785836,0.053712,0.000611
268.95,268.88027,0.062488,0.000259
269.25,269.056034,0.0869,0.000721
269.4,269.23771,0.107325,0.000603
268.85,269.162522,0.067992,-0.001161
268.85,269.090224,0.037758,-0.000893
268.85,269.025494,0.015671,-0.000652
268.0,268.657301,-0.067055,-0.002447
268.3,268.483236,-0.090117,-0.000682
269.1,268.653737,-0.033951,0.001661
269.1,268.796834,0.004204,0.001128
268.15,268.561009,-0.047524,-0.00153
268.1,268.361039,-0.080378,-0.000973
268.1,268.214054,-0.094732,-0.000425
268.1,268.112198,-0.096267,-4.5e-05
268.1,268.046926,-0.089588,0.000198
268.1,268.009936,-0.078252,0.000336
268.45,268.122779,-0.037069,0.00122
269.55,268.625574,0.079276,0.003441
268.65,268.684627,0.074918,-0.000129
268.65,268.719157,0.066214,-0.000257
269.95,269.214754,0.15875,0.002731
269.95,269.58605,0.204556,0.00135
270.5,270.05215,0.260921,0.001658
270.5,270.381989,0.275773,0.000436
270.8,270.710203,0.287075,0.000332
270.8,270.924544,0.2714,-0.00046
268.45,270.183552,0.05322,-0.006416
269.0,269.780791,-0.045048,-0.002894
268.8,269.390748,-0.119398,-0.002193
268.8,269.09757,-0.156849,-0.001106
269.3,269.073182,-0.128302,0.000843
269.3,269.075808,-0.100086,0.000833
269.4,269.132147,-0.066375,0.000995
269.0,269.041523,-0.071601,-0.000154
269.75,269.257526,-0.00962,0.001829
269.75,269.433022,0.030274,0.001176
269.65,269.532131,0.045109,0.000437
269.25,269.456591,0.019108,-0.000767
269.55,269.503093,0.025012,0.000174
269.55,269.536177,0.026751,5.1e-05
269.55,269.558162,0.025724,-3e-05
269.55,269.571393,0.023032,-7.9e-05
269.55,269.578046,0.019502,-0.000104
269.55,269.580017,0.015724,-0.000111
269.55,269.578877,0.01209,-0.000107
268.8,269.299348,-0.050757,-0.001854
268.8,269.083202,-0.0864,-0.001052
268.8,268.924244,-0.102037,-0.000462
268.35,268.648111,-0.139556,-0.00111
268.35,268.450098,-0.152154,-0.000373
268.45,268.354005,-0.140072,0.000358
269.25,268.595916,-0.057751,0.002435
269.25,268.800609,-0.001192,0.001672
269.4,269.020843,0.046527,0.001409
269.4,269.190006,0.072956,0.00078
269.4,269.313487,0.083845,0.000321
269.4,269.398315,0.084057,6e-06
269.4,269.452002,0.077512,-0.000193
268.5,269.149946,-0.004288,-0.002415
268.5,268.907613,-0.055589,-0.001516
268.5,268.722237,-0.08356,-0.000827
268.1,268.440075,-0.12636,-0.001267
268.1,268.234921,-0.143341,-0.000503
268.95,268.408068,-0.075135,0.002019
268.95,268.560437,-0.026106,0.001451
270.55,269.277481,0.13405,0.004726
270.55,269.831268,0.224507,0.002664
274.2,271.583694,0.553788,0.009634
274.75,273.100681,0.761366,0.006039
274.35,274.041949,0.800136,0.001124
274.35,274.66066,0.761037,-0.001131
272.25,274.252336,0.509029,-0.007301
272.25,273.83546,0.309488,-0.00579
272.05,273.372569,0.143034,-0.004838
272.5,273.141164,0.062339,-0.002347
275.0,273.865847,0.20508,0.004141
274.7,274.302857,0.255063,0.001448
274.4,274.499697,0.242515,-0.000363
274.4,274.616044,0.215325,-0.000787
273.95,274.50642,0.145295,-0.002027
273.95,274.393003,0.089541,-0.001614
273.45,274.101859,0.0075,-0.002378
273.3,273.810959,-0.056808,-0.001866
272.75,273.383934,-0.136593,-0.002319
272.75,273.063978,-0.17611,-0.00115
272.95,272.910776,-0.171173,0.000144
272.95,272.817173,-0.154456,0.000487
272.55,272.62116,-0.163412,-0.000261
272.35,272.418023,-0.171973,-0.00025
273.4,272.671496,-0.080286,0.002672
272.75,272.649754,-0.067669,0.000368
272.75,272.643993,-0.054327,0.000389
272.45,272.538173,-0.065424,-0.000324
271.5,272.11411,-0.142714,-0.002257
272.65,272.221588,-0.088796,0.001574
272.65,272.323479,-0.047701,0.001199
272.45,272.340012,-0.033858,0.000404
272.45,272.359188,-0.022429,0.000333
272.45,272.37851,-0.013431,0.000262
273.15,272.654468,0.048935,0.001817
273.15,272.868058,0.08442,0.001033
274.25,273.430856,0.187515,0.002996
274.25,273.851244,0.237701,0.001456
274.8,274.351101,0.294198,0.001636
274.8,274.702335,0.30649,0.000356
273.8,274.563148,0.210442,-0.002779
274.9,274.820196,0.220486,0.00029
274.7,274.915077,0.193417,-0.000782
274.7,274.957888,0.16096,-0.000938
274.0,274.706344,0.072062,-0.002571
275.05,274.878539,0.093641,0.000624
275.05,275.000871,0.099825,0.000179
274.75,274.971399,0.07196,-0.000805
274.2,274.732424,0.004951,-0.001938
274.25,274.557686,-0.033774,-0.001121
274.55,274.533531,-0.031701,6e-05
274.0,274.316812,-0.071574,-0.001155
273.7,274.044216,-0.114896,-0.001256
273.7,273.844773,-0.133117,-0.000529
273.2,273.523016,-0.173771,-0.001181
273.2,273.29422,-0.185629,-0.000345
274.65,273.676888,-0.063156,0.003556
275.6,274.346042,0.094664,0.004571
275.7,274.90499,0.194721,0.002892
276.35,275.560676,0.294063,0.002864
276.35,276.037335,0.333414,0.001133
275.35,275.994413,0.25231,-0.002335
275.35,275.916114,0.181061,-0.002052
273.9,275.287107,0.006484,-0.005039
273.55,274.650753,-0.132053,-0.004008
273.85,274.272159,-0.185185,-0.001539
273.95,274.036473,-0.196068,-0.000316
275.0,274.267932,-0.103932,0.002669
274.85,274.416918,-0.049426,0.001578
274.85,274.545386,-0.011088,0.00111
274.05,274.355744,-0.049568,-0.001114
274.05,274.211727,-0.069923,-0.00059
274.05,274.107957,-0.077217,-0.000211
274.1,274.056275,-0.071714,0.00016
274.5,274.174596,-0.03076,0.001187
274.15,274.146109,-0.03027,1.4e-05
277.3,275.289795,0.222728,0.007302
276.5,275.876593,0.301188,0.00226
275.9,276.075367,0.279117,-0.000635
276.15,276.279094,0.26287,-0.000467
275.75,276.249977,0.199944,-0.00181
277.2,276.726465,0.259542,0.001711
278.6,277.581064,0.387782,0.003671
277.85,277.925029,0.378339,-0.00027
277.85,278.136218,0.342317,-0.001029
277.15,277.988722,0.236758,-0.003017
277.15,277.828965,0.151305,-0.002444
277.4,277.766332,0.1052,-0.001319
277.4,277.697685,0.067734,-0.001072
277.2,277.556956,0.022808,-0.001286
277.5,277.550357,0.016471,-0.000181
276.75,277.265674,-0.048431,-0.00186
276.75,277.044977,-0.085556,-0.001065
277.75,277.250897,-0.02274,0.0018
277.1,277.180907,-0.032923,-0.000292
277.1,277.130293,-0.036735,-0.000109
277.65,277.298711,0.007477,0.001267
276.55,277.027392,-0.052606,-0.001723
276.55,276.818173,-0.086358,-0.000969
276.25,276.554177,-0.12464,-0.0011
277.3,276.750464,-0.055477,0.001986
277.3,276.918047,-0.007406,0.001379
277.3,277.054192,0.023531,0.000887
277.3,277.159673,0.041192,0.000506
277.3,277.237415,0.049069,0.000226
276.7,277.070255,0.002469,-0.001336
276.7,276.935306,-0.027146,-0.00085
277.35,277.071061,0.007961,0.001007
277.35,277.178928,0.029492,0.000617
277.45,277.297487,0.048686,0.00055
277.45,277.384453,0.056936,0.000236
278.0,277.647341,0.101321,0.00127
280.25,278.670871,0.300065,0.005667
279.8,279.2766,0.365939,0.001874
278.7,279.295038,0.291049,-0.00213
279.2,279.443742,0.260372,-0.000872
279.2,279.518254,0.220318,-0.001139
279.2,279.540008,0.177525,-0.001216
279.2,279.526726,0.136405,-0.001169
279.7,279.676724,0.139334,8.3e-05
279.3,279.625794,0.098331,-0.001165
279.75,279.733665,0.100387,5.8e-05
280.05,279.913669,0.117545,0.000487
280.05,280.03814,0.119037,4.2e-05
281.6,280.689126,0.233677,0.003245
280.9,280.914396,0.231865,-5.1e-05
280.15,280.778954,0.152707,-0.00224
280.05,280.606605,0.082655,-0.001984
281.25,280.895997,0.127208,0.00126
280.5,280.830307,0.085637,-0.001176
281.0,280.946934,0.092316,0.000189
280.7,280.914173,0.065361,-0.000762
280.7,280.876473,0.04315,-0.000628
282.45,281.483852,0.164747,0.003432
283.1,282.183711,0.280068,0.003247
282.9,282.624608,0.314728,0.000974
282.9,282.924833,0.311603,-8.8e-05
281.4,282.559367,0.165688,-0.004103
281.85,282.402434,0.09616,-0.001956
282.6,282.535982,0.104218,0.000227
283.0,282.772853,0.132806,0.000803
284.35,283.438167,0.247566,0.003217
284.35,283.93064,0.300346,0.001477
283.3,283.887744,0.226374,-0.00207
283.1,283.740226,0.145797,-0.002256
284.65,284.167691,0.206499,0.001697
284.65,284.475877,0.228414,0.000612
284.35,284.573669,0.200263,-0.000786
284.35,284.617634,0.16658,-0.00094
285.2,284.937508,0.199616,0.000921
285.2,285.160306,0.204612,0.000139
285.25,285.322549,0.195481,-0.000254
283.9,284.921485,0.06692,-0.003585
282.25,283.978792,-0.150661,-0.006088
282.25,283.246296,-0.276051,-0.003517
281.1,282.280711,-0.424652,-0.004183
281.4,281.687916,-0.460889,-0.001022
282.25,281.604184,-0.379608,0.002293
282.0,281.510464,-0.317996,0.001739
282.0,281.490194,-0.253834,0.001811
281.9,281.481035,-0.201104,0.001488
281.7,281.434805,-0.167727,0.000942
282.0,281.537296,-0.109493,0.001643
281.35,281.399118,-0.115675,-0.000175
281.35,281.307982,-0.110386,0.000149
280.45,280.921967,-0.169787,-0.00168
280.45,280.640771,-0.193797,-0.00068
280.45,280.44809,-0.193556,7e-06
279.55,279.994782,-0.249535,-0.001589
279.65,279.71013,-0.257103,-0.000215
279.05,279.304437,-0.289126,-0.000911
279.05,279.028101,-0.286369,7.8e-05
281.35,279.703364,-0.079129,0.005887
281.35,280.260501,0.057992,0.003887
281.7,280.827836,0.16776,0.003106
281.7,281.2553,0.223729,0.001581
280.9,281.265549,0.177722,-0.0013
280.9,281.242974,0.134556,-0.001219
280.25,280.961826,0.044968,-0.002534
280.9,280.96742,0.036483,-0.00024
280.9,280.965595,0.028227,-0.000233
281.75,281.272615,0.088309,0.001697
281.75,281.504371,0.119223,0.000873
282.3,281.872976,0.172967,0.001515
282.45,282.194913,0.205072,0.000904
329.55,299.783549,3.951388,0.099293
330.35,313.547546,6.066095,0.053588
330.55,323.645726,6.935046,0.021333
329.85,330.311347,6.876982,-0.001397
330.55,334.740868,6.349532,-0.01252
330.7,337.259602,5.52396,-0.01945
330.7,338.328519,4.563858,-0.022548
331.65,338.747466,3.670592,-0.020952
332.7,338.835143,2.898441,-0.018107
328.2,336.743937,1.823127,-0.025372
326.7,334.19184,0.880226,-0.022418
321.85,330.197272,-0.170336,-0.02528
318.7,325.85085,-1.070321,-0.021945
317.4,322.059429,-1.656743,-0.014468
316.55,318.982254,-1.962859,-0.007625
317.95,317.362496,-1.888917,0.001851
317.45,316.202258,-1.73188,0.003946
313.45,314.094178,-1.812955,-0.002051
313.1,312.583095,-1.747899,0.001654
312.25,311.356815,-1.635485,0.002869
312.1,310.598313,-1.446487,0.004835
314.4,311.086756,-1.029492,0.010651
317.05,312.635389,-0.473883,0.014121
318.0,314.314079,-0.009984,0.011727
318.0,315.666725,0.283675,0.007392
317.45,316.503282,0.402826,0.002991
317.95,317.290977,0.485769,0.002077
318.6,318.080268,0.551181,0.001634
318.6,318.619854,0.548682,-6.2e-05
318.7,318.995794,0.511454,-0.000927
318.7,319.209627,0.447314,-0.001597
319.0,319.414736,0.395117,-0.001298
319.95,319.861523,0.406252,0.000277
322.4,321.053897,0.575669,0.004193
321.3,321.50806,0.549483,-0.000647
319.4,321.077743,0.338327,-0.005225
319.4,320.672773,0.17814,-0.003969
318.5,319.984163,-0.008652,-0.004638
315.9,318.472926,-0.332473,-0.008079
316.05,317.369731,-0.498571,-0.004158
318.5,317.471691,-0.369151,0.003239
318.6,317.654633,-0.25017,0.002976
318.95,317.974282,-0.127369,0.003069
316.95,317.516233,-0.198633,-0.001783
316.45,316.997728,-0.267569,-0.001728
316.6,316.682171,-0.27791,-0.000259
315.15,315.941832,-0.377568,-0.002506
315.95,315.70648,-0.346919,0.000771
315.95,315.577247,-0.300006,0.001181
315.95,315.525278,-0.246552,0.001346
314.85,315.120661,-0.280616,-0.000859
314.75,314.806847,-0.287771,-0.000181
315.95,315.046638,-0.174076,0.002867
319.4,316.541766,0.185652,0.00903
319.35,317.694328,0.39403,0.005212
320.1,318.830023,0.553866,0.003983
319.45,319.408263,0.559119,0.000131
319.8,319.905671,0.545819,-0.00033
319.75,320.19286,0.490082,-0.001383
317.5,319.509435,0.237181,-0.006289
319.8,319.766298,0.241422,0.000105
319.7,319.894268,0.216972,-0.000607
319.05,319.719976,0.132651,-0.002096
319.1,319.575144,0.072851,-0.001487
319.0,319.409088,0.021365,-0.001281
317.9,318.866196,-0.100238,-0.00303
317.6,318.336085,-0.192879,-0.002312
317.35,317.850762,-0.255904,-0.001575
318.25,317.8364,-0.203849,0.001301
319.0,318.13671,-0.095198,0.002714
317.5,317.841864,-0.138224,-0.001076
318.15,317.868207,-0.102759,0.000887
318.25,317.944096,-0.064258,0.000962
315.9,317.149898,-0.221567,-0.003941
310.15,314.429254,-0.760141,-0.01361
310.15,312.371664,-1.039753,-0.007112
310.65,311.0805,-1.093934,-0.001384
310.4,310.138993,-1.061085,0.000842
313.45,310.689839,-0.713699,0.008884
313.7,311.349076,-0.417819,0.007551
311.3,311.067207,-0.38852,0.000748
311.3,310.907757,-0.339154,0.001262
310.85,310.67235,-0.316795,0.000572
310.45,310.390376,-0.309291,0.000192
310.05,310.069624,-0.311761,-6.3e-05
309.85,309.791833,-0.30444,0.000188
309.35,309.436738,-0.315357,-0.00028
309.35,309.20567,-0.297192,0.000467
309.0,308.942221,-0.28992,0.000187
308.0,308.411807,-0.341749,-0.001335
307.95,308.025794,-0.351288,-0.000246
310.7,308.789964,-0.110896,0.006186
310.4,309.313552,0.025841,0.003512
310.4,309.730424,0.110111,0.002162
310.0,309.899328,0.122782,0.000325
310.0,310.013958,0.121025,-4.5e-05
308.75,309.624359,0.010981,-0.002824
310.1,309.806654,0.047901,0.000947
310.1,309.945047,0.067403,0.0005
308.7,309.528567,-0.036878,-0.002677
308.7,309.199804,-0.099782,-0.001616
308.15,308.749762,-0.175267,-0.001943
308.15,308.41799,-0.208995,-0.000869
307.15,307.818558,-0.293138,-0.002172
309.2,308.142815,-0.160083,0.003431
307.15,307.675715,-0.226248,-0.001709
307.15,307.339057,-0.250042,-0.000615
307.15,307.111499,-0.245197,0.000125
307.6,307.136807,-0.186901,0.001508
307.65,307.208021,-0.131275,0.001439
307.65,307.288097,-0.085727,0.001178
307.85,307.441143,-0.034269,0.00133
307.4,307.404339,-0.034815,-1.4e-05
307.0,307.233286,-0.064176,-0.000759
307.5,307.291105,-0.037885,0.00068
307.2,307.233598,-0.042113,-0.000109
307.45,307.286796,-0.021573,0.000531
304.0,306.06138,-0.281012,-0.006735
305.25,305.584828,-0.323153,-0.001096
306.5,305.718229,-0.224761,0.002557
306.65,305.919865,-0.132869,0.002387
306.65,306.105174,-0.064299,0.00178
306.15,306.081108,-0.055628,0.000225
306.15,306.071389,-0.045734,0.000257
306.35,306.145236,-0.019963,0.000669
306.35,306.208127,-0.002108,0.000463
307.15,306.554052,0.072897,0.001944
309.55,307.704638,0.305148,0.005997
309.55,308.577642,0.427527,0.003151
311.45,309.906544,0.621781,0.00498
312.55,311.273689,0.782414,0.0041
311.0,311.666732,0.698501,-0.002139
309.5,311.308861,0.470843,-0.005811
311.2,311.565975,0.424783,-0.001175
311.85,311.938862,0.413599,-0.000285
310.5,311.669484,0.266411,-0.003752
311.0,311.590843,0.192049,-0.001896
310.5,311.309908,0.090117,-0.002602
310.85,311.197238,0.046414,-0.001116
310.85,311.098518,0.015137,-0.000799
311.2,311.145489,0.021997,0.000175
310.65,310.976696,-0.01912,-0.001051
310.2,310.678268,-0.079313,-0.001539
310.8,310.673078,-0.063339,0.000409
310.8,310.679885,-0.048222,0.000387
311.0,310.767464,-0.018956,0.000748
310.45,310.638452,-0.042674,-0.000607
311.65,310.984456,0.04109,0.00214
311.65,311.255773,0.090706,0.001267
311.9,311.550555,0.134686,0.001122
311.9,311.76442,0.15175,0.000435
313.0,312.315763,0.237866,0.002191
311.9,312.312645,0.185932,-0.001321
312.75,312.591273,0.205909,0.000508
312.0,312.503272,0.142568,-0.00161
312.1,312.444596,0.099198,-0.001103
312.1,312.380174,0.063937,-0.000897
313.3,312.759665,0.131942,0.001728
314.0,313.300256,0.220009,0.002233
314.2,313.770874,0.274018,0.001368
313.7,313.917735,0.246614,-0.000694
312.75,313.642898,0.134237,-0.002847
312.5,313.306273,0.032762,-0.002573
311.85,312.790048,-0.08555,-0.003005
312.35,312.573799,-0.113717,-0.000716
312.6,312.511668,-0.102599,0.000283
312.6,312.479463,-0.087429,0.000386
312.1,312.284365,-0.110633,-0.00059
312.05,312.128114,-0.120464,-0.00025
311.4,311.783618,-0.168745,-0.00123
311.3,311.498784,-0.193763,-0.000638
311.3,311.30317,-0.194162,-1e-05
310.35,310.829172,-0.254469,-0.001542
311.4,310.878979,-0.188895,0.001676
311.4,310.95182,-0.132488,0.001441
310.45,310.683164,-0.161834,-0.00075
311.1,310.734678,-0.115855,0.001176
311.1,310.796226,-0.077623,0.000977
311.55,311.025128,-0.011564,0.001688
310.65,310.879522,-0.040451,-0.000738
313.95,311.986028,0.206728,0.006295
314.05,312.877496,0.354296,0.003747
313.15,313.201637,0.347797,-0.000165
312.05,312.996613,0.228659,-0.003024
311.2,312.478582,0.067741,-0.004092
311.2,312.049952,-0.039232,-0.002724
312.15,312.062071,-0.028165,0.000282
312.15,312.076708,-0.018941,0.000235
310.9,311.630914,-0.110932,-0.002345
311.4,311.475747,-0.120465,-0.000243
310.65,311.095254,-0.176503,-0.001431
310.65,310.819666,-0.197857,-0.000546
310.15,310.44786,-0.235345,-0.000959
310.15,310.189467,-0.240312,-0.000127
308.4,309.378003,-0.3634,-0.003161
307.2,308.345583,-0.50758,-0.003715
306.95,307.510609,-0.578136,-0.001823
307.5,307.141712,-0.533043,0.001167
307.5,306.93729,-0.462222,0.001833
308.3,307.147895,-0.317222,0.003751
308.3,307.372394,-0.200476,0.003018
311.25,308.675451,0.123549,0.008341
311.2,309.684215,0.314321,0.004895
310.35,310.128116,0.342247,0.000715
310.9,310.628764,0.376383,0.000873
310.9,310.966381,0.368029,-0.000213
311.95,311.56137,0.416941,0.001247
311.75,311.894135,0.3988,-0.000462
311.75,312.092763,0.355661,-0.001098
309.3,311.287643,0.105502,-0.006385
309.3,310.621432,-0.060809,-0.004254
309.45,310.151151,-0.149054,-0.002261
307.5,309.079608,-0.347859,-0.005111
308.6,308.683175,-0.358327,-0.000269
308.6,308.426293,-0.336465,0.000563
309.6,308.646608,-0.216474,0.003089
309.6,308.861448,-0.123522,0.002391
307.8,308.392126,-0.198045,-0.00192
306.95,307.735405,-0.296894,-0.002552
307.15,307.332141,-0.319817,-0.000593
306.2,306.712831,-0.384361,-0.001672
306.45,306.373277,-0.374705,0.00025
306.45,306.165007,-0.338836,0.000931
307.2,306.332683,-0.229678,0.002831
307.75,306.710229,-0.098816,0.00339
306.95,306.736246,-0.071913,0.000697
306.95,306.769654,-0.049216,0.000588
302.1,305.016946,-0.416334,-0.009563
302.35,303.770842,-0.595157,-0.004677
300.0,302.004854,-0.847482,-0.006638
301.3,301.209957,-0.836149,0.000299
302.0,300.973363,-0.70694,0.003411
302.0,300.905569,-0.569198,0.003637
300.45,300.378265,-0.560169,0.000239
301.8,300.548796,-0.402697,0.004163
302.0,300.829607,-0.255395,0.003891
301.6,300.952406,-0.17389,0.002152
302.25,301.321032,-0.056973,0.003083
302.3,301.645996,0.025338,0.002168
301.35,301.552862,-0.000194,-0.000673
301.1,301.385776,-0.036161,-0.000948
300.85,301.165414,-0.075858,-0.001047
300.9,301.019669,-0.090919,-0.000398
301.15,301.010322,-0.07334,0.000464
301.4,301.107691,-0.03655,0.000971
301.0,301.044912,-0.042203,-0.000149
302.55,301.573174,0.080738,0.003239
302.25,301.873681,0.1281,0.001247
301.75,301.908953,0.108095,-0.000526
302.8,302.305711,0.170304,0.001635
305.0,303.406574,0.370848,0.005252
305.7,304.48625,0.523607,0.003986
304.85,304.95092,0.510906,-0.000331
305.1,305.328425,0.482157,-0.000748
305.05,305.530166,0.421724,-0.001572
305.05,305.619376,0.350064,-0.001863
305.2,305.685758,0.288928,-0.001589
305.65,305.854979,0.26313,-0.00067
305.65,305.945524,0.225937,-0.000966
306.5,306.292588,0.252041,0.000677
306.5,306.528175,0.248495,-9.2e-05
306.2,306.56406,0.202675,-0.001188
306.2,306.557787,0.157645,-0.001167
306.3,306.562268,0.124637,-0.000856
306.35,306.562693,0.097868,-0.000694
305.6,306.269547,0.013601,-0.002186
305.6,306.03128,-0.040679,-0.001409
306.6,306.215278,0.007741,0.001256
307.0,306.509482,0.069476,0.0016
305.4,306.144292,-0.024198,-0.002431
305.6,305.928343,-0.065522,-0.001073
305.0,305.54471,-0.134078,-0.001783
305.0,305.259238,-0.166705,-0.000849
302.75,304.228873,-0.352831,-0.004861
303.65,303.792703,-0.370792,-0.00047
304.1,303.671914,-0.316914,0.00141
304.8,303.887751,-0.202101,0.003002
304.9,304.133364,-0.105615,0.002521
306.75,305.031406,0.110682,0.005634
306.75,305.734904,0.238439,0.00332
306.3,306.093777,0.264394,0.000674
306.7,306.484199,0.291554,0.000704
306.7,306.747824,0.285535,-0.000156
306.7,306.910454,0.259048,-0.000686
306.45,306.904232,0.20188,-0.00148
306.25,306.790475,0.133857,-0.001762
307.2,307.025967,0.155761,0.000567
308.0,307.483414,0.220777,0.00168
307.5,307.628908,0.204553,-0.000419
307.35,307.655215,0.166139,-0.000992
307.35,307.647573,0.128688,-0.000967
310.0,308.596122,0.305375,0.004549
310.9,309.638318,0.464167,0.004075
311.6,310.654598,0.583152,0.003043
311.6,311.371307,0.611935,0.000734
311.05,311.639168,0.537784,-0.001891
311.05,311.76146,0.448242,-0.002282
309.8,311.321278,0.256778,-0.004887
308.95,310.609128,0.047965,-0.005342
309.1,310.083014,-0.075754,-0.00317
309.45,309.801806,-0.120031,-0.001136
309.5,309.614757,-0.134474,-0.000371
310.3,309.782501,-0.069343,0.001671
308.3,309.192146,-0.181626,-0.002885
308.9,308.969773,-0.190408,-0.000226
308.55,308.694801,-0.208632,-0.000469
308.55,308.509703,-0.20356,0.000131
309.45,308.727867,-0.112675,0.002339
308.7,308.64646,-0.105936,0.000173
309.15,308.765229,-0.05751,0.001246
308.35,308.575833,-0.085933,-0.000732
307.85,308.253978,-0.136776,-0.001311
307.3,307.81591,-0.201707,-0.001676
307.95,307.738007,-0.175026,0.000689
306.9,307.318549,-0.227704,-0.001362
307.05,307.075786,-0.230949,-8.4e-05
308.1,307.307598,-0.13122,0.002579
308.1,307.516905,-0.057833,0.001896
310.0,308.395877,0.144057,0.005202
310.0,309.07824,0.260067,0.002982
309.75,309.490093,0.292778,0.00084
309.9,309.826055,0.302084,0.000239
310.15,310.136199,0.303821,4.4e-05
310.15,310.333094,0.280778,-0.00059
311.15,310.811535,0.323376,0.001089
311.15,311.140474,0.324575,3.1e-05
311.4,311.441066,0.319406,-0.000132
311.4,311.627571,0.290765,-0.00073
309.65,311.082032,0.110534,-0.004603
309.75,310.660711,-0.004086,-0.002932
309.85,310.359234,-0.068176,-0.001641
309.6,310.036274,-0.123084,-0.001407
309.65,309.816155,-0.143996,-0.000536
309.95,309.774595,-0.12192,0.000566
309.65,309.651689,-0.122133,-5e-06
309.05,309.35275,-0.160236,-0.000979
309.05,309.139971,-0.17156,-0.000291
308.4,308.758846,-0.216723,-0.001162
308.9,308.674067,-0.188288,0.000732
308.5,308.491023,-0.187158,2.9e-05
309.2,308.634258,-0.115955,0.001833
308.85,308.640595,-0.0896,0.000678
309.1,308.753405,-0.045979,0.001123
308.3,308.557214,-0.078351,-0.000834
308.3,308.412919,-0.092562,-0.000366
307.9,308.165377,-0.125962,-0.000861
307.9,307.988014,-0.137039,-0.000286
308.6,308.12713,-0.077525,0.001535
308.15,308.086619,-0.069548,0.000206
308.15,308.06608,-0.058986,0.000272
307.9,307.96761,-0.067496,-0.00022
308.05,307.955375,-0.055586,0.000307
